Celsius,Fahrenheit
-73.04344882251732,-99.47820788053119
-31.250243719218517,-24.250438694593335
4.637581501231153,40.347646702216075
49.89162842541924,121.80493116575464
6.9213996511489455,44.4585193720681
22.343977578543132,72.21915964137764
69.3171344503586,156.77084201064548
10.356736941519173,50.64212649473451
12.052338016735348,53.69420843012362
33.518937402613915,92.33408732470505
-69.47534579325239,-93.05562242785429
-43.43902530607979,-46.190245550943615
-1.6025699024587254,29.115374175574296
5.056982836591644,41.10256910586496
46.362819028874014,115.45307425197322
88.88160145896617,191.9868826261391
69.3747204623352,156.87449683220336
-12.544914734935048,9.419153477116915
-44.21789372279661,-47.5922087010339
99.27935145824816,210.70283262484668
48.42967618640742,119.17341713553336
-62.82020297710498,-81.07636535878896
-58.64154978248908,-73.55478960848033
-82.8743093098427,-117.17375675771686
27.985085938408744,82.37315468913575
-17.419544602171527,0.6448197160912521
46.646661345854056,115.96399042253731
33.735730368366944,92.7243146630605
58.72666771422692,137.70800188560844
-95.66560422184571,-140.19808759932226
-84.69168923990198,-120.44504063182356
88.4832194378564,191.26979498814154
14.94456494174301,58.90021689513742
-21.716558894772845,-7.0898060105911185
29.214894553095604,84.5868101955721
75.4392646864653,167.79067643563752
29.164783608435442,84.49661049518379
-54.711362640385076,-66.48045275269314
76.28318450507516,169.30973210913527
-89.04691442477375,-128.28444596459275
-7.865966350870934,17.841260568432318
-16.498044134933735,2.3035205571192776
61.62275172950572,142.9209531131103
-93.15464681279077,-135.6783642630234
-91.32942394408022,-132.3929630993444
68.72740783362266,155.7093341005208
19.229659641183304,66.61338735412994
-65.26628692600956,-85.47931646681721
42.3128915613114,108.16320481036053
44.64699808426852,112.36459655168332
91.60433595479847,196.88780471863726
11.760115338637789,53.16820760954802
-82.92776705388711,-117.26998069699681
92.65139936598018,198.77251885876433
-58.023184419752184,-72.44173195555393
-60.25875566352394,-76.4657601943431
-5.239829826117486,22.568306312988526
83.75122159369994,182.7521988686599
-59.021940848847024,-74.23949352792465
58.976704748918564,138.15806854805342
84.84121029758279,184.71417853564904
84.2188140418337,183.59386527530063
-28.144966897068954,-18.660940414724124
41.375682522529644,106.47622854055336
94.51359288352657,202.12446719034784
70.46360093961468,158.83448169130642
54.21969615166637,129.59545307299948
18.71461037172368,65.68629866910263
-44.75410557813846,-48.557390040649224
75.78942324527577,168.4209618414964
93.82536051298916,200.8856489233805
65.95058400022737,150.71105120040926
16.865190634972322,62.35734314295018
32.001920489516664,89.60345688113
-40.15618961573799,-40.28114130832839
58.83240021186222,137.898320381352
26.86988998436695,80.3658019718605
66.91134551996905,152.44042193594427
58.148326254838224,136.66698725870882
59.659594740294864,139.38727053253075
-37.99894100773966,-36.39809381393138
-64.54189004518881,-84.17540208133985
20.90542676236001,69.62976817224802
-33.26084595459527,-27.869522718271483
58.4222269660508,137.16000853889145
68.77824048455895,155.80083287220612
-25.7634403542027,-14.37419263756486
19.91126087429886,67.84026957373796
65.72345299226697,150.30221538608055
-76.99219813965716,-106.5859566513829
61.60534702043822,142.8896246367888
72.20583895823597,161.97051012482476
19.054275803162056,66.2976964456917
-48.5651760234602,-55.41731684222836
-24.042869731459433,-11.27716551662698
-64.9257325360719,-84.86631856492943
-48.89644234781909,-56.013596226074355
86.71250285091779,188.082505131652
11.31546120160796,52.36783016289433
-38.3463898470237,-37.02350172464267
-36.003864165188034,-32.806955497338464
-93.4557065765774,-136.22027183783933
-72.8634591096367,-99.15422639734604
21.042920235924626,69.87725642466432
-21.39251178210249,-6.506521207784473
73.00880750638785,163.41585351149814
33.493302552456214,92.28794459442119
-39.20711155916816,-38.572800806502684
56.381784099887994,133.4872113797984
85.96222518100535,186.73200532580964
-54.90911868275934,-66.83641362896682
-74.82832003804467,-102.69097606848041
-2.0670830493341867,28.279250511198462
-50.89217205280696,-59.60590969505253
65.41604689253722,149.74888440656702
-64.54979504015063,-84.18963107227114
-85.05136849299237,-121.09246328738627
-50.75487364736373,-59.358772565254725
4.790517915824751,40.62293224848455
-34.02875026655086,-29.25175047979154
-80.69443050379137,-113.24997490682446
-5.390515364875938,22.297072343223313
5.003719599163588,41.00669527849446
-9.056621968858721,15.698080456054303
-56.39239741395794,-69.50631534512429
64.16379044823714,147.49482280682685
-15.474371079746007,4.146132056457191
-40.57110449588226,-41.02798809258806
-99.19160411829142,-146.54488741292457
-99.68833553294851,-147.4390039593073
-41.97833435372429,-43.561001836703724
96.50564295512152,205.71015731921872
-39.12717430218686,-38.42891374393635
36.685952918163196,98.03471525269376
99.8623703990583,211.75226671830495
-35.33261280039129,-31.598703040704322
95.13771555726501,203.247888003077
-81.94225988688808,-115.49606779639856
62.84423975471756,145.11963155849162
-35.212266374553764,-31.38207947419678
47.042117786311906,116.67581201536143
18.276897626836288,64.89841572830531
-9.84385048095288,14.281069134284813
-72.74334763589343,-98.93802574460818
-64.8282504353329,-84.69085078359922
48.09478029763267,118.5706045357388
96.0165420772272,204.82977573900897
-73.1781915721138,-99.72074482980483
-55.367374729024085,-67.66127451224335
-76.47151060970569,-105.64871909747023
80.20541186393254,176.3697413550786
-23.32545936091357,-9.985826849644425
56.50146720406403,133.70264096731526
99.91499164471279,211.846984960483
47.107618228477804,116.79371281126005
44.86288084649141,112.75318552368454
-62.57163635375069,-80.62894543675125
-13.025527744845064,8.554050059278886
99.44746121745501,211.00543019141904
79.03375037594577,174.2607506767024
-68.11315274400215,-90.60367493920387
54.41771214949466,129.95188186909039
-28.64818562363783,-19.566734122548084
-55.75890004719399,-68.36602008494918
11.412242941775645,52.54203729519616
8.928494175606971,48.07128951609255
87.29533768854381,189.13160783937886
32.14929757056754,89.86873562702158
-78.36310666008768,-109.05359198815782
-73.35197099129186,-100.03354778432535
88.7480285132788,191.74645132390182
-68.35529502260083,-91.03953104068148
81.87876359647021,179.38177447364637
68.52358000289135,155.3424440052044
-53.1199155002539,-63.61584790045703
62.8816943316489,145.187049796968
9.454743656541552,49.01853858177479
75.89719950311326,168.61495910560387
69.73833367368684,157.5290006126363
50.042759077179966,122.07696633892394
-7.313021981777695,18.836560432800148
56.39515432331942,133.51127778197494
-3.2289951222504527,26.187808779949187
-48.55074633902519,-55.39134341024534
-89.79483149114995,-129.6306966840699
97.7811079796696,208.00599436340528
0.3493354363614003,32.62880378545052
29.51088484140766,85.1195927145338
-83.76629609919218,-118.77933297854594
98.61019972044537,209.49835949680167
96.24939206349214,205.24890571428585
26.210837814864846,79.17950806675672
-70.08336894775749,-94.15006410596348
-51.38364662327608,-60.49056392189695
-98.42327829471873,-145.16190093049372
-82.88653619933928,-117.1957651588107
-67.60340425868819,-89.68612766563874
-58.95081476720512,-74.1114665809692
27.908574382073482,82.23543388773227
-8.979132509108553,15.837561483604606
-59.63284612547546,-75.33912302585584
-98.73580809088993,-145.72445456360188
-1.2978571516851787,29.66385712696668
21.524577021051087,70.74423863789195
66.04846811414075,150.88724260545334
-71.61802589654094,-96.91244661377371
81.61364181871014,178.90455527367823
94.22803634552773,201.6104654219499
-74.26775706456951,-101.68196271622512
-69.61213719222697,-93.30184694600855
-85.71756435949757,-122.29161584709564
75.7241151154746,168.3034072078543
20.454871820640207,68.81876927715237
-13.856735791661848,7.057875575008673
57.57245437095838,135.6304178677251
-22.858171045450064,-9.144707881810113
52.80764249998836,127.05375649997904
42.26224174807868,108.07203514654162
-51.55653488033831,-60.801762784608954
-31.410246004109396,-24.53844280739692
-83.90872853086964,-119.03571135556535
67.61903155872014,153.71425680569627
-63.78393570272032,-82.81108426489656
-61.86676907621849,-79.36018433719327
18.37884888363159,65.08192799053685
22.56885690296278,72.623942425333
9.82035530467111,49.676639548408
3.8317658889876753,38.89717860017782
42.060997508266155,107.70979551487908
-66.36521085648664,-87.45737954167596
3.6641560714317336,38.59548092857712
39.084818665070316,102.35267359712657
90.55444840538254,194.99800712968857
94.81700357828956,202.6706064409212
-66.6108078385856,-87.89945410945408
19.672481350686127,67.41046643123502
6.211377135117942,43.1804788432123
54.66658008492101,130.3998441528578
12.99072865888786,55.38331158599815
-6.925817571897497,19.533528370584506
24.61348249320652,76.30426848777174
43.70701318034364,110.67262372461855
-57.45003752617572,-71.4100675471163
-19.169272873097754,-2.5046911715759563
-5.354382082103925,22.362112252212935
28.615459254618827,83.50782665831389
-83.02506534872464,-117.44511762770435
2.05890679901502,35.70603223822704
-62.32921770077002,-80.19259186138603
3.3206738910849936,37.97721300395299
63.6775488155385,146.6195878679693
86.085762285555,186.954372113999
-56.46532180467927,-69.63757924842268
-80.87416010650814,-113.57348819171466
-91.04259696513228,-131.8766745372381
73.63170403682705,164.5370672662887
-50.913035663629636,-59.64346419453334
51.97236201121598,125.55025162018876
80.48197765108264,176.86755977194875
-22.056987629774156,-7.702577733593479
-80.74116196173951,-113.33409153113112
-87.44124415692542,-125.39423948246576
98.80083414674891,209.84150146414805
-43.259323599436094,-45.86678247898496
77.51522698293516,171.5274085692833
-0.8153552362888234,30.53236057468012
-11.709796532746793,10.922366241055773
-7.806640159102713,17.948047713615118
-25.68986201191852,-14.24175162145334
-32.1067998706541,-25.792239767177378
-28.75416316764621,-19.75749370176318
3.5349150353499255,38.362847063629864
75.07212280539676,167.12982104971417
88.00866757588349,190.41560163659028
78.23100224944051,172.8158040489929
72.73006378482839,162.9141148126911
8.749803974329922,47.74964715379386
-18.560859798473658,-1.4095476372525795
69.8324597182148,157.69842749278664
-95.4912033808139,-139.884166085465
53.95781626497006,129.1240692769461
92.4179882409999,198.35237883379983
-30.558094352736845,-23.004569834926315
54.81258328887131,130.66264991996837
-18.626467846399535,-1.5276421235191577
-91.40424308567174,-132.52763755420912
-39.72331299403742,-39.50196338926736
-86.99567849209278,-124.59222128576701
-99.74190736744768,-147.5354332614058
94.01409515984685,201.22537128772433
-59.144164960474875,-74.45949692885476
-40.42961590647825,-40.77330863166085
65.87011700781562,150.56621061406813
8.490302040852697,47.28254367353485
-72.49027582382993,-98.48249648289388
-30.19916349047014,-22.35849428284625
0.5747755107376094,33.0345959193277
-72.51045666653633,-98.51882199976541
73.30674210033828,163.9521357806089
-17.326737674342695,0.8118721861831482
7.463828463315309,45.434891233967555
34.362723012180936,93.85290142192568
-7.286645771940911,18.88403761050636
-64.5736634383311,-84.23259418899598
-10.062483558350692,13.887529594968754
-34.777718355995304,-30.59989304079155
23.459830392323596,74.22769470618248
62.21190958548138,143.9814372538665
-9.582617740049514,14.751288067910874
-62.733138127249674,-80.91964862904942
42.70577478363728,108.8703946105471
51.212163935043804,124.18189508307884
-28.527071165434933,-19.348728097782875
-84.51959065566761,-120.13526318020169
86.82281817651929,188.28107271773473
56.62966261381291,133.93339270486325
38.32279689139591,100.98103440451264
12.935688416674068,55.28423915001332
-66.7100196789385,-88.07803542208929
-77.75550440746177,-107.9599079334312
37.98687078686001,100.37636741634802
43.79270608867975,110.82687095962356
-62.63967788573828,-80.7514201943289
-54.43245868409423,-65.97842563136962
-67.54499078146345,-89.5809834066342
-99.9794050091386,-147.9629290164495
-24.29217298864765,-11.725911379565773
-52.216453303519984,-61.989615946335974
95.38746685375514,203.69744033675926
-11.002547304454538,12.19541485198183
82.61746483116684,180.71143669610032
39.538772374324424,103.16979027378396
-60.10592330592086,-76.19066195065754
-22.060448499145522,-7.708807298461942
89.6381166447928,193.34860996062704
61.22569618664514,142.20625313596125
-35.93269888589299,-32.678857994607384
73.20859529049113,163.77547152288403
57.3258640674091,135.18655532133639
85.44200470900321,185.79560847620579
97.73177453683758,207.91719416630764
-97.29309577158693,-143.12757238885646
-28.533736231010792,-19.36072521581942
9.386691427448085,48.896044569406556
38.40960768967366,101.13729384141259
-30.14466096210569,-22.260389731790248
-47.198819156630734,-52.95787448193532
-57.50661021189227,-71.51189838140608
-19.265496515217123,-2.677893727390824
-79.4757467010887,-111.05634406195966
39.46145199014035,103.03061358225263
9.045651061419306,48.28217191055475
99.69524379086724,211.45143882356103
-49.916255401652855,-57.849259722975134
90.79853388466458,195.43736099239624
-58.96259776835717,-74.13267598304292
91.84802654009607,197.3264477721729
27.258047725304507,81.06448590554811
42.02025518102974,107.63645932585352
-68.04888716154917,-90.48799689078851
86.28129592204655,187.3063326596838
67.24937068410713,153.04886723139285
-13.46367070834961,7.765392724970702
-94.28397119157526,-137.71114814483548
-29.916203732591384,-21.849166718664492
17.977034742541377,64.35866253657449
54.84933820113605,130.72880876204488
58.63083756460085,137.53550761628154
23.12830730231876,73.63095314417377
60.51483572324497,140.92670430184094
27.271718796211687,81.08909383318104
-22.496214836207145,-8.49318670517286
-20.545564260194865,-4.982015668350755
-85.08298430683054,-121.14937175229497
40.4837210905618,104.87069796301124
0.6347123032086017,33.14248214577548
33.682020645909404,92.62763716263693
27.163147969041134,80.89366634427404
-0.18521603969767853,31.66661112854418
5.284577894447622,41.51224021000572
-17.36863326779627,0.7364601179667147
84.96308971104722,184.933561479885
36.18923321390858,97.14061978503544
-81.01845313770627,-113.8332156478713
10.830892790133404,51.49560702224013
-51.14875278214199,-60.06775500785558
86.4930737224528,187.68753270041503
39.954042787629874,103.91727701773377
-42.268736482071745,-44.08372566772914
-83.81519320317648,-118.86734776571765
99.26464547717615,210.67636185891706
-71.34623777678752,-96.42322799821756
26.8621490045265,80.35186820814769
6.679373438422289,44.02287218916012
-0.2689810910957675,31.51583403602762
-24.4382408740899,-11.988833573361816
-70.83191149950652,-95.49744069911173
58.08049600381159,136.54489280686087
-17.509486673893917,0.4829239869909472
43.920679009211966,111.05722221658155
89.21288378777462,192.5831908179943
89.32763893794572,192.7897500883023
-49.41813784034315,-56.952648112617666
-94.03686786583233,-137.26636215849823
71.02249789334965,159.84049620802938
57.213280193201115,134.983904347762
84.73707402181853,184.52673323927337
42.51983350636681,108.53570031146026
56.25593863995485,133.26068955191872
82.47841627290867,180.4611492912356
-40.104490712689554,-40.18808328284119
-33.6713587644178,-28.608445775952042
-69.1306393972855,-92.4351509151139
-2.9978151624267184,26.603932707631905
53.41609339935701,128.14896811884262
-31.75026494784244,-25.15047690611639
85.72987041252765,186.31376674254975
-31.7928890537939,-25.227200296829018
44.154344369291834,111.4778198647253
-56.95142986437942,-70.51257375588295
-9.269912124593247,15.314158175732153
-46.140206473340164,-51.0523716520123
-39.60565309354984,-39.290175568389714
78.30574747099513,172.95034544779122
-70.75379392099306,-95.35682905778751
85.39665538868817,185.7139796996387
16.063069580223882,60.91352524440299
-13.351592902811717,7.967132774938911
37.107946399205844,98.79430351857052
-13.421227265403715,7.8417909222733115
98.06951338163285,208.52512408693912
-38.05908083312786,-36.50634549963014
25.36427007947269,77.65568614305084
-20.014418928278886,-4.025954070901989
-27.003310560305025,-16.605959008549043
29.644587150916323,85.36025687164938
-88.13667465560182,-126.64601438008327
2.3806588412863334,36.2851859143154
98.01881785661632,208.43387214190938
75.73225488206512,168.31805878771723
-54.76035352757327,-66.56863634963189
-59.65353571114444,-75.37636428005999
76.99485343442012,170.5907361819562
28.126041525028228,82.62687474505081
-1.04051013217412,30.127081762086583
-66.63245210334694,-87.93841378602448
-52.526410371014045,-62.54753866782528
54.41252266118519,129.94254079013336
4.54254995220542,40.17658991396976
-63.35624780112645,-82.04124604202761
86.43411973369649,187.58141552065368
-48.894342719306664,-56.00981689475199
-57.63666434536236,-71.74599582165224
70.49565410943376,158.89217739698077
73.58393969695823,164.4510914545248
-43.30378525403729,-45.94681345726711
38.467820264197826,101.24207647555609
40.02960861000511,104.05329549800919
99.34185537422974,210.81533967361352
46.070791601829086,114.92742488329236
6.9372344155549825,44.48702194799897
-84.92671312858971,-120.86808363146147
-64.84231671259153,-84.71617008266476
14.917106223941175,58.85079120309412
-9.301979469125499,15.256436955574102
-87.07461620428762,-124.73430916771773
-23.110628727055143,-9.599131708699261
12.14610987035249,53.86299776663448
98.33313680016872,208.9996462403037
15.576320882526204,60.037377588547166
81.79677623686788,179.2341972263622
-98.52050456414167,-145.33690821545503
-5.883716045720689,21.40931111770276
-4.8538443266562155,23.263080212018814
73.81943744664724,164.87498740396504
15.779853062289732,60.403735512121514
5.503265520136694,41.90587793624605
36.13784990504186,97.04812982907535
-85.41773913825904,-121.75193044886629
-51.44626527945108,-60.60327750301195
-63.067099592559494,-81.5207792666071
-73.03566071791204,-99.46418929224166
50.469057244411516,122.84430303994073
-92.638701793058,-134.7496632275044
18.2554025392854,64.85972457071372
-99.19017326485435,-146.54231187673784
80.4004252164606,176.7207653896291
-7.996450381557494,17.60638931319651
-77.24298947575478,-107.03738105635861
57.54845652878396,135.58722175181111
23.860561239026907,74.94901023024843
-24.345040226135282,-11.821072407043502
63.68891537412341,146.64004767342215
-66.40263355282843,-87.52474039509119
18.100717755459385,64.5812919598269
-59.25014979153327,-74.65026962475989
73.85659760056126,164.94187568101026
-94.49805694764734,-138.09650250576522
-14.499023724782063,5.9017572953922866
57.92976887156422,136.2735839688156
